sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
740923:1	If you don 't mind pre-sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .	staff	service general	positive	service general positive	no	0	0
740923:1	If you don 't mind pre-sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .	staff	service general	neutral	service general neutral	no	0	0
740923:1	If you don 't mind pre-sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .	sushi chef	restaurant miscellaneous	negative	restaurant miscellaneous negative	yes	15	17
740923:1	If you don 't mind pre-sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .	sushi chef	restaurant miscellaneous	positive	restaurant miscellaneous positive	no	0	0
740923:1	If you don 't mind pre-sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .	sushi chef	restaurant miscellaneous	neutral	restaurant miscellaneous neutral	no	0	0
740923:2	Price and quality of fish alone will keep us from making a return visit .	fish	food prices	negative	food prices negative	yes	5	6
740923:2	Price and quality of fish alone will keep us from making a return visit .	fish	food prices	positive	food prices positive	no	0	0
740923:2	Price and quality of fish alone will keep us from making a return visit .	fish	food prices	neutral	food prices neutral	no	0	0
740923:2	Price and quality of fish alone will keep us from making a return visit .	fish	food quality	negative	food quality negative	yes	5	6
740923:2	Price and quality of fish alone will keep us from making a return visit .	fish	food quality	positive	food quality positive	no	0	0
740923:2	Price and quality of fish alone will keep us from making a return visit .	fish	food quality	neutral	food quality neutral	no	0	0
740923:2	Price and quality of fish alone will keep us from making a return visit .	NULL	restaurant general	negative	restaurant general negative	yes	0	0
740923:2	Price and quality of fish alone will keep us from making a return visit .	NULL	restaurant general	positive	restaurant general positive	no	0	0
740923:2	Price and quality of fish alone will keep us from making a return visit .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
740923:3	Wasn 't going to share but I feel obligated . . .while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .	chef	food quality	negative	food quality negative	yes	22	23
740923:3	Wasn 't going to share but I feel obligated . . .while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .	chef	food quality	positive	food quality positive	no	0	0
740923:3	Wasn 't going to share but I feel obligated . . .while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .	chef	food quality	neutral	food quality neutral	no	0	0
740923:4	No thanks ! ! !	NULL	restaurant general	negative	restaurant general negative	yes	0	0
740923:4	No thanks ! ! !	NULL	restaurant general	positive	restaurant general positive	no	0	0
740923:4	No thanks ! ! !	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
744478:0	This place , which is only a few months old , is perhaps Queens ' biggest secret !	place	restaurant general	negative	restaurant general negative	no	0	0
744478:0	This place , which is only a few months old , is perhaps Queens ' biggest secret !	place	restaurant general	positive	restaurant general positive	yes	2	3
744478:0	This place , which is only a few months old , is perhaps Queens ' biggest secret !	place	restaurant general	neutral	restaurant general neutral	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	decor	ambience general	negative	ambience general negative	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	decor	ambience general	positive	ambience general positive	yes	2	3
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	decor	ambience general	neutral	ambience general neutral	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	food	food quality	negative	food quality negative	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	food	food quality	positive	food quality positive	yes	19	20
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	food	food quality	neutral	food quality neutral	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	food	food prices	negative	food prices negative	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	food	food prices	positive	food prices positive	yes	19	20
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	food	food prices	neutral	food prices neutral	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	staff	service general	negative	service general negative	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	staff	service general	positive	service general positive	yes	25	26
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	staff	service general	neutral	service general neutral	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	Rice Avenue	ambience general	negative	ambience general negative	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	Rice Avenue	ambience general	positive	ambience general positive	yes	43	45
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	Rice Avenue	ambience general	neutral	ambience general neutral	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	Rice Avenue	location general	negative	location general negative	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	Rice Avenue	location general	positive	location general positive	yes	43	45
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	Rice Avenue	location general	neutral	location general neutral	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	Rice Avenue	restaurant prices	negative	restaurant prices negative	no	0	0
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	Rice Avenue	restaurant prices	positive	restaurant prices positive	yes	43	45
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . .very Soho /Village /Upper West Side minus the expensive prices and pretentious clientele . . . . .all on Roosevelt Avenue !	Rice Avenue	restaurant prices	neutral	restaurant prices neutral	no	0	0
746254:0	We were seated outside and the waiter spilled red wine and hot tea on myself and my date .	waiter	service general	negative	service general negative	yes	7	8
746254:0	We were seated outside and the waiter spilled red wine and hot tea on myself and my date .	waiter	service general	positive	service general positive	no	0	0
746254:0	We were seated outside and the waiter spilled red wine and hot tea on myself and my date .	waiter	service general	neutral	service general neutral	no	0	0
746254:1	We were then shooed inside .	NULL	service general	negative	service general negative	yes	0	0
746254:1	We were then shooed inside .	NULL	service general	positive	service general positive	no	0	0
746254:1	We were then shooed inside .	NULL	service general	neutral	service general neutral	no	0	0
746254:2	One would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter wouldn 't even take our order for 15 minutes and gave us lip when we asked him to do so .	waiter	service general	negative	service general negative	yes	19	20
746254:2	One would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter wouldn 't even take our order for 15 minutes and gave us lip when we asked him to do so .	waiter	service general	positive	service general positive	no	0	0
746254:2	One would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter wouldn 't even take our order for 15 minutes and gave us lip when we asked him to do so .	waiter	service general	neutral	service general neutral	no	0	0
746254:3	We left , never to return .	NULL	restaurant general	negative	restaurant general negative	yes	0	0
746254:3	We left , never to return .	NULL	restaurant general	positive	restaurant general positive	no	0	0
746254:3	We left , never to return .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	food	food prices	negative	food prices negative	yes	15	16
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	food	food prices	positive	food prices positive	no	0	0
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	food	food prices	neutral	food prices neutral	no	0	0
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	wait-staff	service general	negative	service general negative	yes	19	20
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	wait-staff	service general	positive	service general positive	no	0	0
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	wait-staff	service general	neutral	service general neutral	no	0	0
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	service	service general	negative	service general negative	yes	32	33
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	service	service general	positive	service general positive	no	0	0
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	service	service general	neutral	service general neutral	no	0	0
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	management	service general	negative	service general negative	yes	35	36
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	management	service general	positive	service general positive	no	0	0
746254:4	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait-staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	management	service general	neutral	service general neutral	no	0	0
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	service	service general	negative	service general negative	yes	20	21
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	service	service general	positive	service general positive	no	0	0
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	service	service general	neutral	service general neutral	no	0	0
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	food	food prices	negative	food prices negative	yes	25	26
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	food	food prices	positive	food prices positive	no	0	0
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	food	food prices	neutral	food prices neutral	no	0	0
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	food	food quality	negative	food quality negative	yes	25	26
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	food	food quality	positive	food quality positive	no	0	0
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	food	food quality	neutral	food quality neutral	no	0	0
754495:2	The food is okay and the prices here are mediocre .	food	food quality	negative	food quality negative	no	0	0
754495:2	The food is okay and the prices here are mediocre .	food	food quality	positive	food quality positive	no	0	0
754495:2	The food is okay and the prices here are mediocre .	food	food quality	neutral	food quality neutral	yes	2	3
754495:2	The food is okay and the prices here are mediocre .	NULL	restaurant prices	negative	restaurant prices negative	no	0	0
754495:2	The food is okay and the prices here are mediocre .	NULL	restaurant prices	positive	restaurant prices positive	no	0	0
754495:2	The food is okay and the prices here are mediocre .	NULL	restaurant prices	neutral	restaurant prices neutral	yes	0	0
757762:0	Baluchi 's has solid food and a nice decor at reasonable prices .	food	food quality	negative	food quality negative	no	0	0
757762:0	Baluchi 's has solid food and a nice decor at reasonable prices .	food	food quality	positive	food quality positive	yes	5	6
757762:0	Baluchi 's has solid food and a nice decor at reasonable prices .	food	food quality	neutral	food quality neutral	no	0	0
757762:0	Baluchi 's has solid food and a nice decor at reasonable prices .	decor	ambience general	negative	ambience general negative	no	0	0
757762:0	Baluchi 's has solid food and a nice decor at reasonable prices .	decor	ambience general	positive	ambience general positive	yes	9	10
757762:0	Baluchi 's has solid food and a nice decor at reasonable prices .	decor	ambience general	neutral	ambience general neutral	no	0	0
757762:0	Baluchi 's has solid food and a nice decor at reasonable prices .	Baluchi's	restaurant prices	negative	restaurant prices negative	no	0	0
757762:0	Baluchi 's has solid food and a nice decor at reasonable prices .	Baluchi's	restaurant prices	positive	restaurant prices positive	yes	0	0
757762:0	Baluchi 's has solid food and a nice decor at reasonable prices .	Baluchi's	restaurant prices	neutral	restaurant prices neutral	no	0	0
757762:1	The only problem is that the manager is a complete incompetent .	manager	service general	negative	service general negative	yes	7	8
757762:1	The only problem is that the manager is a complete incompetent .	manager	service general	positive	service general positive	no	0	0
757762:1	The only problem is that the manager is a complete incompetent .	manager	service general	neutral	service general neutral	no	0	0
757762:2	He offers subpar service and has no personality .	service	service general	negative	service general negative	yes	4	5
757762:2	He offers subpar service and has no personality .	service	service general	positive	service general positive	no	0	0
757762:2	He offers subpar service and has no personality .	service	service general	neutral	service general neutral	no	0	0
757762:3	In fact , it appears he is going to go postal at any moment .	NULL	service general	negative	service general negative	yes	0	0
757762:3	In fact , it appears he is going to go postal at any moment .	NULL	service general	positive	service general positive	no	0	0
757762:3	In fact , it appears he is going to go postal at any moment .	NULL	service general	neutral	service general neutral	no	0	0
757762:5	There is no excuse for such lousy service !	service	service general	negative	service general negative	yes	8	9
757762:5	There is no excuse for such lousy service !	service	service general	positive	service general positive	no	0	0
757762:5	There is no excuse for such lousy service !	service	service general	neutral	service general neutral	no	0	0
758263:0	I have never before eaten 40 pieces of relatively good nigiri .	nigiri	food quality	negative	food quality negative	no	0	0
758263:0	I have never before eaten 40 pieces of relatively good nigiri .	nigiri	food quality	positive	food quality positive	no	0	0
758263:0	I have never before eaten 40 pieces of relatively good nigiri .	nigiri	food quality	neutral	food quality neutral	yes	11	12
758263:2	You can do it here .	NULL	food style_options	negative	food style_options negative	no	0	0
758263:2	You can do it here .	NULL	food style_options	positive	food style_options positive	yes	0	0
758263:2	You can do it here .	NULL	food style_options	neutral	food style_options neutral	no	0	0
758263:3	 $20 for all you can eat sushi cannot be beaten .	all you can eat sushi	food prices	negative	food prices negative	no	0	0
758263:3	 $20 for all you can eat sushi cannot be beaten .	all you can eat sushi	food prices	positive	food prices positive	yes	4	9
758263:3	 $20 for all you can eat sushi cannot be beaten .	all you can eat sushi	food prices	neutral	food prices neutral	no	0	0
759781:0	I went to Areo on a Sunday afternoon with four of my girlfriends , and spent three enjoyable hours there .	Areo	restaurant general	negative	restaurant general negative	no	0	0
759781:0	I went to Areo on a Sunday afternoon with four of my girlfriends , and spent three enjoyable hours there .	Areo	restaurant general	positive	restaurant general positive	yes	4	5
759781:0	I went to Areo on a Sunday afternoon with four of my girlfriends , and spent three enjoyable hours there .	Areo	restaurant general	neutral	restaurant general neutral	no	0	0
759781:2	Most of the servers are very attentive , friendly and quite attractive .	servers	service general	negative	service general negative	no	0	0
759781:2	Most of the servers are very attentive , friendly and quite attractive .	servers	service general	positive	service general positive	yes	4	5
759781:2	Most of the servers are very attentive , friendly and quite attractive .	servers	service general	neutral	service general neutral	no	0	0
759781:4	The vibe is very relaxed and cozy , service was great and the food was excellent !	vibe	ambience general	negative	ambience general negative	no	0	0
759781:4	The vibe is very relaxed and cozy , service was great and the food was excellent !	vibe	ambience general	positive	ambience general positive	yes	2	3
759781:4	The vibe is very relaxed and cozy , service was great and the food was excellent !	vibe	ambience general	neutral	ambience general neutral	no	0	0
759781:4	The vibe is very relaxed and cozy , service was great and the food was excellent !	service	service general	negative	service general negative	no	0	0
759781:4	The vibe is very relaxed and cozy , service was great and the food was excellent !	service	service general	positive	service general positive	yes	9	10
759781:4	The vibe is very relaxed and cozy , service was great and the food was excellent !	service	service general	neutral	service general neutral	no	0	0
759781:4	The vibe is very relaxed and cozy , service was great and the food was excellent !	food	food quality	negative	food quality negative	no	0	0
759781:4	The vibe is very relaxed and cozy , service was great and the food was excellent !	food	food quality	positive	food quality positive	yes	14	15
759781:4	The vibe is very relaxed and cozy , service was great and the food was excellent !	food	food quality	neutral	food quality neutral	no	0	0
759781:5	Me and my girls will definitely go back .	NULL	restaurant general	negative	restaurant general negative	no	0	0
759781:5	Me and my girls will definitely go back .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
759781:5	Me and my girls will definitely go back .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
773720:0	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .	Food	food quality	negative	food quality negative	no	0	0
773720:0	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .	Food	food quality	positive	food quality positive	yes	1	2
773720:0	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .	Food	food quality	neutral	food quality neutral	no	0	0
773720:0	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .	view of the new york city skiline	location general	negative	location general negative	no	0	0
773720:0	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .	view of the new york city skiline	location general	positive	location general positive	yes	6	13
773720:0	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .	view of the new york city skiline	location general	neutral	location general neutral	no	0	0
773720:1	I would highly recommand requesting a table by the window .	NULL	location general	negative	location general negative	no	0	0
773720:1	I would highly recommand requesting a table by the window .	NULL	location general	positive	location general positive	yes	0	0
773720:1	I would highly recommand requesting a table by the window .	NULL	location general	neutral	location general neutral	no	0	0
773720:2	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	service	service general	negative	service general negative	no	0	0
773720:2	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	service	service general	positive	service general positive	yes	15	16
773720:2	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	service	service general	neutral	service general neutral	no	0	0
773720:2	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	place	ambience general	negative	ambience general negative	no	0	0
773720:2	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	place	ambience general	positive	ambience general positive	yes	23	24
773720:2	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	place	ambience general	neutral	ambience general neutral	no	0	0
872763:1	The food is great .	food	food quality	negative	food quality negative	no	0	0
872763:1	The food is great .	food	food quality	positive	food quality positive	yes	2	3
872763:1	The food is great .	food	food quality	neutral	food quality neutral	no	0	0
872763:2	Personal pans are the perfect size for those hungry nights .	Personal pans	food style_options	negative	food style_options negative	no	0	0
872763:2	Personal pans are the perfect size for those hungry nights .	Personal pans	food style_options	positive	food style_options positive	yes	1	3
872763:2	Personal pans are the perfect size for those hungry nights .	Personal pans	food style_options	neutral	food style_options neutral	no	0	0
872763:3	I heartily recommend .	NULL	restaurant general	negative	restaurant general negative	no	0	0
872763:3	I heartily recommend .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
872763:3	I heartily recommend .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
872763:4	There is a downside if you 're ordering in -- the delivery guys have MAJOR attitude .	delivery guys	service general	negative	service general negative	yes	12	14
872763:4	There is a downside if you 're ordering in -- the delivery guys have MAJOR attitude .	delivery guys	service general	positive	service general positive	no	0	0
872763:4	There is a downside if you 're ordering in -- the delivery guys have MAJOR attitude .	delivery guys	service general	neutral	service general neutral	no	0	0
872763:5	Never have I had such dramatic delivery guys  (a lot of huffing and panting and muttering under breath b /c I live in a walkup ) who always seem disappointed with their tips .	delivery guys	service general	negative	service general negative	yes	7	9
872763:5	Never have I had such dramatic delivery guys  (a lot of huffing and panting and muttering under breath b /c I live in a walkup ) who always seem disappointed with their tips .	delivery guys	service general	positive	service general positive	no	0	0
872763:5	Never have I had such dramatic delivery guys  (a lot of huffing and panting and muttering under breath b /c I live in a walkup ) who always seem disappointed with their tips .	delivery guys	service general	neutral	service general neutral	no	0	0
875139:0	Love the scene first off- the place has a character and nice light to it . .very fortunate , location wise .	scene	ambience general	negative	ambience general negative	no	0	0
875139:0	Love the scene first off- the place has a character and nice light to it . .very fortunate , location wise .	scene	ambience general	positive	ambience general positive	yes	3	4
875139:0	Love the scene first off- the place has a character and nice light to it . .very fortunate , location wise .	scene	ambience general	neutral	ambience general neutral	no	0	0
875139:0	Love the scene first off- the place has a character and nice light to it . .very fortunate , location wise .	place	ambience general	negative	ambience general negative	no	0	0
875139:0	Love the scene first off- the place has a character and nice light to it . .very fortunate , location wise .	place	ambience general	positive	ambience general positive	yes	7	8
875139:0	Love the scene first off- the place has a character and nice light to it . .very fortunate , location wise .	place	ambience general	neutral	ambience general neutral	no	0	0
875139:0	Love the scene first off- the place has a character and nice light to it . .very fortunate , location wise .	location	location general	negative	location general negative	no	0	0
875139:0	Love the scene first off- the place has a character and nice light to it . .very fortunate , location wise .	location	location general	positive	location general positive	yes	20	21
875139:0	Love the scene first off- the place has a character and nice light to it . .very fortunate , location wise .	location	location general	neutral	location general neutral	no	0	0
875139:1	The pizza was pretty good and huge .	pizza	food quality	negative	food quality negative	no	0	0
875139:1	The pizza was pretty good and huge .	pizza	food quality	positive	food quality positive	yes	2	3
875139:1	The pizza was pretty good and huge .	pizza	food quality	neutral	food quality neutral	no	0	0
875139:1	The pizza was pretty good and huge .	pizza	food style_options	negative	food style_options negative	no	0	0
875139:1	The pizza was pretty good and huge .	pizza	food style_options	positive	food style_options positive	yes	2	3
875139:1	The pizza was pretty good and huge .	pizza	food style_options	neutral	food style_options neutral	no	0	0
875139:2	The price very reasonable .	NULL	restaurant prices	negative	restaurant prices negative	no	0	0
875139:2	The price very reasonable .	NULL	restaurant prices	positive	restaurant prices positive	yes	0	0
875139:2	The price very reasonable .	NULL	restaurant prices	neutral	restaurant prices neutral	no	0	0
875139:3	We were 4 and got the family size penne a la vodka which was tremendously gigantic portion . . .a bucket of food literally .	penne a la vodka	food style_options	negative	food style_options negative	no	0	0
875139:3	We were 4 and got the family size penne a la vodka which was tremendously gigantic portion . . .a bucket of food literally .	penne a la vodka	food style_options	positive	food style_options positive	yes	9	13
875139:3	We were 4 and got the family size penne a la vodka which was tremendously gigantic portion . . .a bucket of food literally .	penne a la vodka	food style_options	neutral	food style_options neutral	no	0	0
875139:5	I would say that all was fine and tasty but the heaviness on my stomach someting that i can 't not mention or undermine .	NULL	food quality	negative	food quality negative	yes	0	0
875139:5	I would say that all was fine and tasty but the heaviness on my stomach someting that i can 't not mention or undermine .	NULL	food quality	positive	food quality positive	no	0	0
875139:5	I would say that all was fine and tasty but the heaviness on my stomach someting that i can 't not mention or undermine .	NULL	food quality	neutral	food quality neutral	no	0	0
875139:6	The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . .got a little moody afterwards cause was stuffed . . .lol	pasta penne	food quality	negative	food quality negative	yes	2	4
